Time, q_r1, q_r2, q_r3, q_r4, q_r5, q_r6, q_r3, dq_r1, dq_r2, dq_r3, dq_r4, dq_r5, dq_r6, t_r1, t_r2, t_r3, t_r4, t_r5, t_r6, G_r1, G_r2, G_r3, G_r4, G_r5, G_r6, q_n1, q_n2, q_n3, q_n4, q_n5, q_n6, q_n3, dq_n1, dq_n2, dq_n3, dq_n4, dq_n5, dq_n6, t_n1, t_n2, t_n3, t_n4, t_n5, t_n6, qd1, qd2, qd3, qd4, qd5, qd6, qd3, dqd1, dqd2, dqd3, dqd4, dqd5, dqd6
1.54525, 1.56541, -0.407828, 0.405463, 1.56138, 1.56107, 1.55911, 0.00792345, -0, 0.00237704, 0.0113909, 0.0132894, 0.0170864, 8.19906, 19.1916, 6.37978, 1.86202, -0.65878, 1.40276, 0, 0.18, 0.08, 0, -0.0005, 0.001, 1.56552, -0.407472, 0.405528, 1.56111, 1.56125, 1.55905, 0.00652468, 8.95208e-05, 0.00326444, 0.0111616, -0.00844614, 0.0148588, 0.0276205, 0.0657896, 0.0308367, 0.0150546, -0.0168154, -0.000296057, 1.56537, -0.407443, 0.405623, 1.56136, 1.5613, 1.55906, 0.00729208, 0.00045283, 0.00194888, 0.0125908, 0.0126649, 0.0156245
1.64525, 1.56622, -0.407819, 0.405699, 1.56271, 1.56241, 1.56061, 0.0103005, -0, 0, 0.0142387, 0.0151879, 0.0132894, 7.77822, 19.6021, 6.61122, 1.46195, -0.785544, 1.69986, 0.1, 0.12, -0.08, -0.002, -0.0025, 0.0015, 1.56619, -0.407443, 0.405902, 1.56247, 1.56221, 1.56062, 0.00670967, 0.000584921, 0.0022637, 0.0212072, 0.01144, 0.0138477, -0.0383465, -0.0385647, -0.0174968, -0.0186036, -0.0197167, -0.000332619, 1.5661, -0.407398, 0.405817, 1.56261, 1.56256, 1.56061, 0.00717127, 0.000445328, 0.0019166, 0.0123822, 0.0124551, 0.0153656
1.74525, 1.56704, -0.407796, 0.405927, 1.56388, 1.56368, 1.56212, 0.00396173, -0, 0.00396173, 0.0123402, 0.0132894, 0.0161372, 8.0064, 19.809, 6.29053, 1.6028, -0.647322, 1.48572, -0.04, -0.1, -0.02, 0.0025, -0.002, 0.003, 1.5669, -0.407374, 0.405978, 1.56393, 1.56409, 1.56207, 0.00718755, 0.000581813, 0.00104067, 0.00512275, 0.016044, 0.0132538, -0.0292081, 0.012965, 0.00472583, -0.0127062, 0.0133028, -0.000285522, 1.5668, -0.407354, 0.406005, 1.56383, 1.56379, 1.56212, 0.00692446, 0.000430002, 0.00185063, 0.0119561, 0.0120264, 0.0148368
1.84525, 1.56768, -0.407785, 0.406223, 1.56514, 1.56487, 1.56372, 0.00554642, -0, 0.00316938, 0.0132894, 0.0104417, 0.0151879, 7.73772, 20.1855, 6.19461, 1.29198, -0.454105, 1.25045, -0.04, -0.2, -0.02, -0.006, 0.0045, 0.003, 1.56755, -0.407335, 0.406107, 1.56499, 1.56502, 1.56354, 0.00603895, 0.000222433, 0.00148152, 0.00992266, 0.0169562, 0.0124848, -0.0208449, -0.00227444, -0.00498136, -0.0146258, 0.0282987, -0.000298891, 1.56748, -0.407312, 0.406186, 1.56499, 1.56496, 1.56357, 0.00655835, 0.000407267, 0.00175279, 0.0113239, 0.0113905, 0.0140524
1.94525, 1.56835, -0.407767, 0.406537, 1.56615, 1.56595, 1.56506, 0.00554642, -0, 0.00237704, 0.0104417, 0.0104417, 0.0123402, 7.47866, 20.5543, 5.94965, 1.48062, -0.404163, 1.27831, 0, 0.1, 0.14, 0.002, -0.001, -0.0005, 1.56812, -0.407319, 0.40635, 1.56591, 1.56565, 1.56497, 0.00604885, 0.000166218, 0.00403702, 0.0110432, -0.00100606, 0.0134884, 0.035418, 0.00413075, 0.000309334, 0.0211179, 0.000620045, -0.000278913, 1.56811, -0.407273, 0.406355, 1.56609, 1.56606, 1.56493, 0.0060831, 0.000377754, 0.00162577, 0.0105034, 0.0105651, 0.0130341
2.04525, 1.56876, -0.407733, 0.406591, 1.56705, 1.56697, 1.56626, 0.00237704, -0, 0, 0.00854321, 0.0113909, 0.0104417, 7.84918, 20.9519, 6.17824, 1.69363, -0.469817, 1.32407, 0, 0.1, -0.02, -0.0015, 0.0005, 0.002, 1.56872, -0.407275, 0.406568, 1.56718, 1.56684, 1.56615, 0.0059568, 0.000586023, 0.00143916, 0.00499435, 0.00620842, 0.0101282, -0.0232244, 0.022355, 0.0108461, -0.0039854, -0.0143811, 0.000373997, 1.56869, -0.407237, 0.40651, 1.56709, 1.56707, 1.56617, 0.00551234, 0.000342311, 0.00147323, 0.00951787, 0.00957383, 0.0118111
2.14525, 1.56927, -0.407694, 0.406625, 1.56804, 1.56793, 1.56736, 0.00396173, -0, 0, 0.00759396, 0.0104417, 0.00949246, 7.6351, 21.2964, 6.29797, 1.52921, -0.515085, 1.23371, 0.18, -0.2, -0.04, -0.0035, 0, -0.0005, 1.56922, -0.407237, 0.406611, 1.56824, 1.56797, 1.56731, 0.00456025, 0.000247055, -0.000438247, 0.0101891, 0.0278613, 0.0102231, 0.00569422, -0.130992, -0.0616413, 0.0126147, 0.0193634, 0.000243065, 1.56921, -0.407205, 0.406649, 1.56799, 1.56797, 1.56728, 0.00486316, 0.000301997, 0.00129973, 0.00839696, 0.00844633, 0.0104201
2.24525, 1.56969, -0.407652, 0.40672, 1.56887, 1.56886, 1.56825, -0, -0, 0, 0.00474623, 0.00664472, 0.00664472, 7.92857, 21.5856, 6.34283, 1.52307, -0.576463, 1.41912, 0.12, 0, 0.08, -0.001, -0.007, -0.001, 1.56971, -0.407225, 0.406646, 1.56923, 1.56858, 1.56832, 0.00479482, -2.82887e-05, 0.00106532, 0.00528083, 0.00536024, 0.00913379, 0.0115674, -0.0313756, -0.0151847, 0.0104698, 0.00676101, -0.000691057, 1.56966, -0.407177, 0.406769, 1.56876, 1.56875, 1.56825, 0.00415611, 0.00025809, 0.00111076, 0.00717613, 0.00721833, 0.00890516
2.34525, 1.57001, -0.407593, 0.406843, 1.56945, 1.56957, 1.56902, 0.00396173, -0, 0, 0.00664472, 0.00759396, 0.00474623, 7.59946, 21.8456, 6.31559, 1.35605, -0.908449, 1.50068, 0.12, 0.14, -0.04, 0.0005, 0.0005, 0.0015, 1.57015, -0.407225, 0.406698, 1.56961, 1.56956, 1.56902, 0.00396873, -2.81762e-05, 0.00185822, -0.00678626, -0.000827658, 0.00627633, 0.000990486, -0.00883248, -0.0033218, 0.0246761, -0.0255827, -7.79701e-06, 1.57004, -0.407153, 0.406871, 1.56942, 1.56941, 1.56906, 0.0034152, 0.00021208, 0.000912748, 0.00589685, 0.00593152, 0.00731764
2.44525, 1.57037, -0.407556, 0.406909, 1.56993, 1.57006, 1.56963, 0.00316938, -0, 0, 0.00379698, 0.00474623, 0.00474623, 7.54488, 22.1024, 6.34097, 1.51723, -0.842613, 1.49258, 0.06, -0.04, -0.04, -0.0005, 0.002, -0.002, 1.57043, -0.407235, 0.406938, 1.56976, 1.56941, 1.56977, 0.00190585, -0.000110476, 0.00224519, 0.00795874, 0.00888754, 0.00711503, -0.0202415, -0.0305513, -0.0172192, -0.010868, 0.0167938, -0.000911657, 1.57035, -0.407134, 0.406952, 1.56994, 1.56994, 1.56971, 0.00266791, 0.000165675, 0.000713028, 0.00460655, 0.00463363, 0.00571646
